word,ipa
radar,ɹejdɑɹ
booted,butɪd
overkill,owvɹ̩kɪl
twirling,twɹ̩lɪŋ
hawthorn,hɔθɔɹn
socialism,sowʃəlɪzəm
wallace,wɔləs
counteract,kawntɹ̩ækt
treasures,tɹɛʒɹ̩z
reap,ɹip
one,wʌn
swarming,swɔɹmɪŋ
trapper,tɹæpɹ̩
goodwill,ɡʊdwɪl
yearning,jɹ̩nɪŋ
efficiently,ɪfɪʃəntli
jack’s,d͡ʒækz
twig,twɪɡ
brantford,bɹæntfɹ̩d
noah,nowə
melva,mɛlvə
shirt,ʃɹ̩t
apostles,əpɑsəlz
afterthought,æftɹ̩θɑt
entailed,ɪntejld
columns,kɑləmz
education,ɛd͡ʒəkejʃən
beim,bajm
jabalpur,d͡ʒɑbælpɹ̩
did,dɪd
antics,æntɪks
strolled,stɹowld
mitton,mɪtən
antlers,æntlɹ̩z
hearty,hɑɹti
grievously,ɡɹivəsli
unaware,ʌnəwɛɹ
panics,pænɪks
estimation,ɛstəmejʃən
belonging,bɪlɔŋɪŋ
polybius,pɑlibiəs
addie,ædi
allegorical,æləɡɔɹəkəl
routes,ɹuts
shubert,ʃubɹ̩t
homicide,hɑməsajd
chosen,t͡ʃowzən
jillian,d͡ʒɪljən
tadpole,tædpowl
protocol,pɹowtəkɑl
differ,dɪfɹ̩
converts,kɑnvɹ̩ts
polishing,pɑlɪʃɪŋ
patron,pejtɹən
revue,ɹɪvju
underlying,ʌndɹ̩lajɪŋ
mnist,mnɪst
commanders,kəmændɹ̩z
cellphone,sɛlfown
miles,majlz
shovel,ʃʌvəl
debate,dəbejt
spadework,spejdwɹ̩k
goldilocks,ɡowldəlɑks
withheld,wɪθhɛld
handling,hændlɪŋ
gazing,ɡejzɪŋ
perchance,pɹ̩t͡ʃæns
wavelength,wejvlɛŋθ
shrine,ʃɹajn
jackson,d͡ʒæksən
remake,ɹimejk
croatia,kɹowejʃə
nationalist,næʃənələst
stork,stɔɹk
harald,hɑɹəld
quirk,kwɹ̩k
enormous,ɪnɔɹməs
loki,lowki
potion,powʃən
distaste,dɪstejst
symbolized,sɪmbəlajzd
mature,mət͡ʃʊɹ
whilst,wɪlst
cholesterol,kəlɛstɹ̩ɔl
franciscan,fɹænsɪskən
subaru,subɹ̩u
appear,əpɪɹ
linking,lɪŋkɪŋ
kiev,kiɛv
sofia,sowfiə
suez,suɛz
loren,lɔɹən
ptolemaic,tɑləmejɪk
parchment,pɑɹt͡ʃmənt
avengers,ɑvɛnd͡ʒɹ̩z
redheaded,ɹɛdhɛdɪd
morrison,mɔɹɪsən
psychedelic,sajkədɛlɪk
strategic,stɹətid͡ʒɪk
jabberwock,d͡ʒæbɹ̩wək
retriever,ɹitɹivɹ̩
donuts,downʌts
fatima,fətəmə
courthouses,kɔɹthawsɪz
we’d,wɛd
polio,powliow
tract,tɹækt
averted,əvɹ̩təd
whitlock,wɪtlɑk
beasley,bizli
milling,mɪlɪŋ
ezra,ɛzɹə
helders,hɛldɹ̩z
victories,vɪktɹ̩iz
lashes,læʃɪz
canoes,kənuz
typefaces,tajpfejsəz
rubble,ɹʌbəl
reptilian,ɹɛptɪliən
avoid,əvojd
perfectionist,pɹ̩fɛkʃənəst
kodak,kowdæk
culmination,kʌlmənejʃən
intestinal,ɪntɛstənəl
nevada,nəvɑdə
desmond,dɛzmənd
bandung,bɑndʌŋ
weighted,wejtɪd
zona,zownə
aiding,ejdɪŋ
capturing,kæpt͡ʃɹ̩ɪŋ
madawaska,mædɑwɑskə
crank,kɹæŋk
underdog,ʌndɹ̩dɔɡ
historiography,hɪstɔɹiɑɡɹəfi
sentry,sɛntɹi
shade,ʃejd
stubborn,stʌbɹ̩n
lacquer,lækɹ̩
deployments,dɪplojmənts
clean,klin
tongs,tɑŋz
innovations,ɪnəvejʃənz
shin,ʃɪn
trained,tɹejnd
warning,wɔɹnɪŋ
sweets,swits
fly,flaj
jib,d͡ʒɪb
sherlock,ʃɹ̩lɑk
complicate,kɑmpləkejt
susie,suzi
dire,dajɹ
wallpaper,wɔlpejpɹ̩
fritz,fɹɪts
descended,dɪsɛndəd
cassock,kæsək
children,t͡ʃɪldɹən
adds,ædz
headset,hɛdsɛt
staff,stæf
dunlap,dʌnlæp
aeroplanes,ɛɹəplejnz
transnistria,tɹænsnəstɹiə
apparel,əpæɹəl
hover,hʌvɹ̩
modularity,mɑd͡ʒəlɛɹəti
petting,pɛtɪŋ
material,mətɪɹiəl
bancroft,bæŋkɹɔft
begins,bɪɡɪnz
sai,saj
sardis,sɑɹdɪs
trespassing,tɹɛspæsɪŋ
soil,sojl
grilling,ɡɹɪlɪŋ
zoning,zownɪŋ
tobias,təbajəs
discussing,dɪskʌsɪŋ
shells,ʃɛlz
steaming,stimɪŋ
tonic,tɑnɪk
liz,lɪz
remade,ɹimejd
abdel,æbdɛl
eritrean,ɛɹɪtɹiən
usages,jusəd͡ʒəz
liners,lajnɹ̩z
widest,wajdəst
silmarillion,sɪlmɛɹiljən
overlapping,owvɹ̩læpɪŋ
greatness,ɡɹejtnəs
retires,ɹɪtajɹz
categorised,kætəɡɹ̩ajzd
heavens,hɛvənz
catalysts,kætələsts
rutledge,ɹʌtlɪd͡ʒ
dilution,dajluʃən
indefinite,ɪndɛfənət
abenaki,əbinɑki
insulted,ɪnsʌltɪd
cladding,klædɪŋ
toynbee,tojnbi
lister,lɪstɹ̩
thermometer,θɹ̩mɑmətɹ̩
showcased,ʃowkejst
hoddle,hɑdəl
hardcover,hɑɹdkʌvɹ̩
pixels,pɪksəlz
fraternities,fɹətɹ̩nətiz
epileptic,ɛpəlɛptɪk
oars,ɔɹz
cilia,sɪliə
unhappily,ənhæpəli
vividly,vɪvədli
digging,dɪɡɪŋ
selective,səlɛktɪv
evacuees,ɪvækjuiz
textbook,tɛkstbʊk
encloses,ɛnklowzɪz
checkout,t͡ʃɛkawt
jordanian,d͡ʒɔɹdejniən
tnt,tnt
foci,fowsi
blaster,blæstɹ̩
silently,sajləntli
simplified,sɪmpləfajd
christianity,kɹɪst͡ʃiænɪti
outlets,awtlɛts
identities,ajdɛntɪtiz
eads,idz
deviation,diviejʃən
reworked,ɹiwɹ̩kt
kruger,kɹuɡɹ̩
caravans,kæɹəvænz
consolidated,kənsɑlədejtəd
alonso,əlɑnsow
paternity,pətɹ̩nɪti
messages,mɛsəd͡ʒəz
chloride,klɔɹajd
processors,pɹɑsɛsɹ̩z
springfield,spɹɪŋfild
kling,klɪŋ
siegel,siɡəl
ass,æs
giggling,ɡɪɡəlɪŋ
beale,bil
consular,kɑnsəlɹ̩
herbie,hɹ̩bi
leech,lit͡ʃ
chimneys,t͡ʃɪmniz
hiking,hajkɪŋ
evaluate,ɪvæljuejt
mathematicians,mæθəmətɪʃənz
kiwi,kiwi
healthier,hɛlθiɹ̩
hitherto,hɪðɹ̩tu
complexion,kəmplɛkʃən
gonzo,ɡɑnzow
disallowed,dɪsəlawd
rough,ɹʌf
priya,pɹiiə
cylinder,sɪləndɹ̩
norbert,nɔɹbɹ̩t
zeno,zejnow
evolving,ɪvɑlvɪŋ
planetarium,plænətɛɹiəm
indirectly,ɪndɹ̩ɛktli
harder,hɑɹdɹ̩
roach,ɹowt͡ʃ
hornsey,hɔɹnsi
islanders,ajləndɹ̩z
hurrying,hɹ̩iɪŋ
thigh,θaj
veritas,vɛɹitəs
lindo,lɪndow
locked,lɑkt
elven,ɛlvən
neighbourhoods,nejbɔɹhʊdz
gabon,ɡəbɑn
surrounds,sɹ̩awndz
tasmania,tæzmejniə
partisans,pɑɹtəzənz
oleg,owləɡ
frisco,fɹiskow
listen,lɪsən
acres,ejkɹ̩z
buckets,bʌkəts
wordplay,wɹ̩dplej
aileron,ejlɹɑn
billion,bɪljən
pairing,pɛɹɪŋ
possibilities,pɑsəbɪlətiz
pepsi,pɛpsi
lars,lɑɹz
shunned,ʃʌnd
nationalized,næʃənəlajzd
bolshevik,bowlʃəvɪk
crocker,kɹɑkɹ̩
scratches,skɹæt͡ʃəz
errol,ɛɹəl
nippon,nɪpɑn
refers,ɹəfɹ̩z
maths,mæθs
ambassador,æmbæsədɹ̩
albright,ɔlbɹajt
jarndyce,d͡ʒɑɹndajs
way,wej
turnstile,tɹ̩nstajl
dietrich,ditɹɪk
wheeler,wilɹ̩
dumpster,dʌmpstɹ̩
guarantees,ɡɛɹəntiz
overcrowding,owvɹ̩kɹawdɪŋ
marathon,mɛɹəθɑn
worsens,wɹ̩sənz
contiguous,kəntɪɡjuəs
tommy,tɑmi
buddies,bʌdiz
simpsons,sɪmpsənz
intrigued,ɪntɹiɡd
inside,ɪnsajd
pillsbury,pɪlzbɛɹi
carrion,kɛɹiən
manufacturing,mænjəfækt͡ʃɹ̩ɪŋ
wendy,wɛndi
gordy,ɡɔɹdi
heat,hit
homogeneous,howməd͡ʒiniəs
tibetans,təbɛtənz
terracotta,tɹ̩əkɑtə
ferment,fɹ̩mɛnt
luanda,luɑndə
finitely,fɪnətli
invitational,ɪnvətejʃənəl
sidle,sajdəl
angelus,ænd͡ʒələs
vacation,vejkejʃən
pasha,pəʃɑ
heinz,hajnz
surprised,sɹ̩pɹajzd
strived,stɹɪvd
slingshot,slɪŋʃɑt
camacho,kəmɑt͡ʃow
heavy,hɛvi
pungent,pʌnd͡ʒənt
controllable,kəntɹowləbəl
bail,bejl
paralyzed,pɛɹəlajzd
merit,mɛɹət
pyjamas,pɪd͡ʒəməz
permaculture,pɹ̩mækʌlt͡ʃɹ̩
cahill,kejhɪl
shortened,ʃɔɹtənd
unfinished,ənfɪnɪʃt
fanbase,fænbəs
infrequently,ɪnfɹikwəntli
cyclists,sajkələsts
mocks,mɑks
conceded,kənsidɪd
rechargeable,ɹit͡ʃɑɹd͡ʒəbəl
fertile,fɹ̩təl
stocked,stɑkt
creator,kɹiejtɹ̩
directors,dɹ̩ɛktɹ̩z
sheltered,ʃɛltɹ̩d
subdivided,sʌbdɪvajdɪd
city,sɪti
smelling,smɛlɪŋ
mclaren,məklɛɹən
daily,dejli
isolating,ajsəlejtɪŋ
moisture,mojst͡ʃɹ̩
martyrs,mɑɹtɹ̩z
downed,dawnd
spree,spɹi
sanctioned,sæŋkʃənd
peaked,pikt
slade,slejd
personalities,pɹ̩sənælɪtiz
mongolia,mɑŋɡowliə
plutonium,plutowniəm
groundskeeper,ɡɹawndskipɹ̩
whirlwind,wɹ̩lwɪnd
fragmentation,fɹæɡməntejʃən
canopies,kænəpiz
kansas,kænzəs
wanda,wɑndə
assay,æsi
carnahan,kɑɹnəhæn
shingles,ʃɪŋɡəlz
campbelltown,kæmbɛltawn
homemaker,howmmejkɹ̩
alexis,əlɛksɪs
multi,mʌlti
believable,bəlivəbəl
tyne,tajn
legend,lɛd͡ʒənd
yeager,jejɡɹ̩
airshow,ɛɹʃow
teesdale,tizdejl
slimmer,slɪmɹ̩
luxemburg,luksəmbɹ̩ɡ
haslett,hæslɪt
niagara,najæɡɹə
confer,kənfɹ̩
prof,pɹɑf
solis,sowlɪs
sterile,stɛɹəl
disputes,dɪspjuts
stomachs,stʌməks
wallet,wɔlət
coloration,kʌlɹ̩ejʃən
bloc,blɑk
progenitor,pɹowd͡ʒɛnɪtɹ̩
kidnapping,kɪdnæpɪŋ
vanderbilt,vændɹ̩bɪlt
acknowledged,æknɑlɪd͡ʒd
seinfeld,sajnfɛld
residual,ɹɪzɪd͡ʒuəl
gravitational,ɡɹævɪtejʃənəl
shrek,ʃɹɪk
economical,ɛkənɑmɪkəl
fumes,fjumz
skyrocketed,skajɹɑkətɪd
twiddling,twɪdəlɪŋ
declaring,dɪklɛɹɪŋ
favourite,fejvɹ̩ɪt
cross,kɹɔs
subscribed,səbskɹajbd
salons,səlɑnz
privately,pɹajvətli
maggie,mæɡi
reps,ɹɛps
electoral,ɪlɛktɹ̩əl
gunmen,ɡʌnmɛn
britten,bɹɪtən
equalizer,ikwəlajzɹ̩
marmite,mɑɹmajt
thirayum,θɪɹjəm
impatiently,ɪmpejʃəntli
realize,ɹilajz
guess,ɡɛs
botanical,bətænɪkəl
approved,əpɹuvd
chimps,t͡ʃɪmps
gilmer,ɡɪlmɹ̩
getaway,ɡɛtəwej
culprit,kʌlpɹɪt
occurs,əkɹ̩z
dermatology,dɹ̩mətɑləd͡ʒi
shenzhen,ʃɛnʒɛn
whirled,wɹ̩ld
residing,ɹɪzajdɪŋ
participates,pɑɹtɪsəpejts
seized,sizd
hermon,hɹ̩mən
abbott,æbət
remarkably,ɹɪmɑɹkəbli
unlocked,ənlɑkt
items,ajtəmz
vase,vejs
shaman,ʃejmən
consuming,kənsumɪŋ
gasp,ɡæsp
theological,θiəlɑd͡ʒɪkəl
involution,ɪnvəluʃən
ole,owl
diddy,dɪdi
tweaks,twiks
detainees,dɪtejniz
plated,plejtəd
attic,ætɪk
grams,ɡɹæmz
wrestler,ɹɛsəlɹ̩
extinguisher,ɪkstɪŋɡwɪʃɹ̩
debilitating,dəbɪlətejtɪŋ
maris,mɛɹɪs
cavan,kejvən
convenience,kənvinjəns
boston,bɑstən
chinook,ʃɪnʊk
priscilla,pɹɪsɪlə
leach,lit͡ʃ
cymru,sɪmɹu
detectors,dɪtɛktɹ̩z
foreskin,fɔɹɛskɪn
berth,bɹ̩θ
loudly,lawdli
kink,kɪŋk
nanotubes,nənɑtəbz
midpoint,mɪdpojnt
impersonates,ɪmpɹ̩sənejts
diagram,dajəɡɹæm
satan,sejtən
scoreless,skɔɹləs
reproach,ɹipɹowt͡ʃ
don,dɑn
successful,səksɛsfəl
feasibility,fizəbɪləti
dortmund,dɔɹtmənd
calls,kɔlz
hatchback,hæt͡ʃbæk
heller,hɛlɹ̩
barbecue,bɑɹbɪkju
indo,ɪndow
overlain,owvɹ̩lejn
nuclear,nukliɹ̩
unshakeable,ənʃejkəbəl
printers,pɹɪntɹ̩z
downloading,dawnlowdɪŋ
cool,kul
clinically,klɪnɪkəli
fluffs,flʌfs
recruited,ɹɪkɹutɪd
condescending,kɑndɪsɛndɪŋ
saints,sejnts
introduction,ɪntɹədʌkʃən
bashing,bæʃɪŋ
yoga,jowɡə
antimicrobial,æntɪmɪkɹowbiəl
collegium,kəlid͡ʒiəm
occupational,ɑkjəpejʃənəl
pottery,pɑtɹ̩i
creighton,kɹejtən
menus,mɛnjuz
rhine,ɹajn
crest,kɹɛst
curators,kjʊɹətɹ̩z
sidelights,sajdlajts
politburo,pɑlətbjʊɹow
viacom,vajəkɑm
studied,stʌdid
coppola,kowpowlə
disagreed,dɪsəɡɹid
cordillera,kɔɹdilɛɹə
overwhelmed,owvɹ̩wɛlmd
pleistocene,plajstəsin
chipperfield,t͡ʃɪpɹ̩fild
shave,ʃejv
harassing,hɹ̩æsɪŋ
jodhpur,d͡ʒɑdpɹ̩
artificially,ɑɹtəfɪʃəli
analyzes,ænəlajzɪz
centigrade,sɛntəɡɹejd
mersenne,mɹ̩sɛn
donations,downejʃənz
belo,bɛlow
setting,sɛtɪŋ
damage,dæməd͡ʒ
carmarthen,kɑɹmɑɹθən
ferndale,fɹ̩ndejl
hawley,hɔli
stamp,stæmp
queuing,kjuɪŋ
mane,mejn
roche,ɹowt͡ʃ
eyeshadow,ajʃædow
rinse,ɹɪns
rippers,ɹɪpɹ̩z
bushes,bʊʃəz
posey,powzi
rates,ɹejts
ned,nɛd
lana,lænə
colne,kowln
implementation,ɪmpləmɛntejʃən
stapleton,stejpəltən
advaita,ədvtə
wodehouse,wowdəhaws
fixture,fɪkst͡ʃɹ̩
advisable,ədvajzəbəl
charlestown,t͡ʃɑɹlztawn
webbing,wɛbɪŋ
patchwork,pæt͡ʃwɹ̩k
onyx,ɑnɪks
isometric,ajsɑmɛtɹɪk
newsreader,nuzɹidɹ̩
helmets,hɛlməts
last,læst
protesting,pɹətɛstɪŋ
disarming,dɪsɑɹmɪŋ
warnings,wɔɹnɪŋz
elicited,ɪlɪsɪtɪd
offsets,ɔfsɛts
courtier,kɔɹtiɹ̩
platted,plætɪd
pick,pɪk
alphabetically,ælfəbɛtɪkli
malaya,məlɑə
oiler,ojlɹ̩
truckee,tɹʌki
solomons,sɑləmənz
identical,ajdɛntɪkəl
medieval,mɪdivəl
merriman,mɛɹɪmən
veneto,vənɛtow
amplitude,æmplətud
programmers,pɹowɡɹæmɹ̩z
revolution,ɹɛvəluʃən
sao,saw
tectonic,tɛktɑnɪk
sombrero,sɑmbɹɛɹow
westland,wɛstlənd
offer,ɔfɹ̩
viewfinder,vfɪndɹ̩
necessarily,nɛsəsɛɹəli
orderly,ɔɹdɹ̩li
brine,bɹajn
ceased,sist
quarrelling,kwɔɹɛlɪŋ
corset,kɔɹsət
socks,sɑks
completes,kəmplits
banach,bænək
lymphoma,lɪmfowmə
vale,vejl
regarding,ɹəɡɑɹdɪŋ
topped,tɑpt
dame,dejm
crammed,kɹæmd
latter,lætɹ̩
sunshine,sʌnʃajn
legitimate,ləd͡ʒɪtəmət
selectable,səlɛktəbəl
journey,d͡ʒɹ̩ni
painter,pejntɹ̩
donegal,dɑniɡəl
walworth,wɔlwɹ̩θ
writers,ɹajtɹ̩z
backhand,bækhænd
holding,howldɪŋ
conscripted,kənskɹɪptɪd
santana,sæntænə
inventories,ɪnvəntɔɹiz
attractive,ətɹæktɪv
prudential,pɹudɛnt͡ʃəl
uploading,ʌplowdɪŋ
gibbon,ɡɪbən
southpaw,sawθpɔ
webb,wɛb
molar,mowlɹ̩
wicker,wɪkɹ̩
urchins,ɹ̩t͡ʃənz
kinda,kɪndə
amplifier,æmpləfajɹ̩
rojas,ɹowhɑs
faerie,fɪɹi
jennings,d͡ʒɛnɪŋz
loomed,lumd
shuts,ʃʌts
punta,pʊntɹ̩
terraces,tɛɹəsəz
grimes,ɡɹajmz
magdalene,mæɡdəlin
timeslot,tajməslɑt
protease,pɹowtiejz
chiefs,t͡ʃifs
sportsnet,spɔɹtsnɛt
aspen,æspən
wormhole,wɹ̩mhowl
avenger,əvɛnd͡ʒɹ̩
unattainable,ʌnətejnəbəl
intermediates,ɪntɹ̩midiəts
distraction,dɪstɹækʃən
ireland,ajɹ̩lənd
tempting,tɛmptɪŋ
washoe,wɑʃu
clad,klæd
annexed,ænɛkst
characteristics,kɛɹəktɹ̩ɪstɪks
visualized,vɪʒwəlajzd
obliterated,əblɪtɹ̩ejtɪd
wilmer,wɪlmɹ̩
panning,pænɪŋ
detritus,dɪtɹajtəs
walsingham,wɔlsɪŋhæm
amused,əmjuzd
shuttleworth,ʃʌtəlwɹ̩θ
supporting,səpɔɹtɪŋ
wna,wnɑ
playground,plejɡɹawnd
elks,ɛlks
egmont,ɛɡmɑnt
greenock,ɡɹinək
elephant,ɛləfənt
glittering,ɡlɪtɹ̩ɪŋ
scoreboard,skɔɹbɔɹd
horatio,hɹ̩ejʃow
toured,tʊɹd
athena,əθinə
attaining,ətejnɪŋ
captivity,kæptɪvəti
numbers,nʌmbɹ̩z
monsoon,mɑnsun
weakened,wikənd
singularly,sɪŋɡjəlɹ̩li
programme,pɹowɡɹæm
ritchie,ɹɪt͡ʃi
strive,stɹajv
retailers,ɹitejlɹ̩z
personalization,pɹ̩sənəlɪzejʃən
unadilla,ʌnædɪlə
rowed,ɹowd
glasgow,ɡlæskow
notre,nowtɹə
suffers,sʌfɹ̩z
nilpotent,nɪlpətənt
wolfpack,wʊlfpæk
costco,kɔstkow
roadworks,ɹowdwɹ̩ks
distribute,dɪstɹɪbjut
pig,pɪɡ
joliet,d͡ʒowliɛt
base,bejs
prohibit,pɹowhɪbət
lamar,ləmɑɹ
rolfe,ɹowlf
clams,klæmz
gazed,ɡejzd
investing,ɪnvɛstɪŋ
cosmonauts,kɔzmənɔts
higgins,hɪɡɪnz
strabo,stɹɑbow
healthcare,hɛlθkɛɹ
ammunition,æmjənɪʃən
contemplating,kɑntəmplejtɪŋ
pitchforks,pɪt͡ʃfɔɹks
fatigue,fətiɡ
kazan,kejzən
transactions,tɹænzækʃənz
willi,wɪli
convergent,kənvɹ̩d͡ʒənt
silvery,sɪlvɹ̩i
suspect,sʌspɛkt
delays,dɪlejz
burglar,bɹ̩ɡlɹ̩
bluegrass,bluɡɹæs
refrigerated,ɹɪfɹɪd͡ʒɹ̩ejtɪd
inconsistency,ɪnkənsɪstənsi
shah,ʃɑ
powell,pawəl
tees,tiz
kamehameha,kəmejəmejə
holm,howm
urdu,ɹ̩du
shropshire,ʃɹɑpʃajɹ
zip’s,zɪpz
befriended,bɪfɹɛndɪd
olympians,owlɪmpiənz
disbanded,dɪsbændɪd
workspace,wɹ̩kspejs
rosario,ɹowzɑɹiow
marmalade,mɑɹməlejd
music,mjuzɪk
tangled,tæŋɡəld
patagonia,pætəɡowniə
scam,skæm
bout,bawt
roxy,ɹɑksi
tanzania,tænzejniə
coworkers,kowwɹ̩kɹ̩z
branson,bɹænsən
heber,hibɹ̩
mackie,mæki
mcneill,məknil
smithson,smɪθsən
cuckoo,kʌku
scariest,skɛɹiəst
loves,lʌvz
powerhouse,pawɹ̩haws
parris,pɛɹɪs
catchers,kæt͡ʃɹ̩z
lauper,lawpɹ̩
shortage,ʃɔɹtəd͡ʒ
electroacoustic,ɪlɛktɹowəkəustɪk
truck,tɹʌk
emil,ɛmil
forgives,fɹ̩ɡajvz
afford,əfɔɹd
becket,bɛkət
perplexed,pɹ̩plɛkst
gotti,ɡɑti
reliever,ɹilivɹ̩
laguerre,lɑɡɹ
sasha,sæʃə
sparkling,spɑɹklɪŋ
learnt,lɹ̩nt
bathroom,bæθɹum
soothing,suðɪŋ
ornamental,ɔɹnəmɛntəl
veneration,vɛnɹ̩ejʃən
darken,dɑɹkən
polaris,powlɛɹəs
lancers,lænsɹ̩z
these,ðiz
canberra,kænbɛɹə
how,haw
bessarabia,bɛsɹ̩ejbiə
organizing,ɔɹɡənajzɪŋ
presented,pɹizɛntəd
curried,kɹ̩id
churches,t͡ʃɹ̩t͡ʃəz
factory,fæktɹ̩i
protester,pɹowtɛstɹ̩
frau,fɹaw
tabled,tejbəld
mira,mɪɹə
possess,pəzɛs
experimentally,ɪkspɛɹəmɛntəli
constructive,kənstɹʌktɪv
haida,hejdə
wipes,wajps
harshly,hɑɹʃli
nino,ninow
expert,ɛkspɹ̩t
meyers,majɹ̩z
exclude,ɪksklud
competitiveness,kəmpɛtɪtɪvnɪs
teammate,timejt
supplemented,sʌpləmɛntəd
cultivation,kʌltɪvejʃən
openers,owpənɹ̩z
belies,bɪlajz
mass,mæs
chromatic,kɹowmætɪk
sarcophagi,sɑɹkɑfɑɡi
designates,dɛzɪɡnejts
troupe,tɹup
secondly,sɛkəndli
magnesium,mæɡniziəm
watford,wɔtfɹ̩d
welterweight,wɛltɹ̩wejt
facing,fejsɪŋ
metaphysical,mɛtəfɪzɪkəl
its,ɪts
bandmate,bændmejt
chipping,t͡ʃɪpɪŋ
dare,dɛɹ
rudy,ɹudi
hannay,hænej
suffice,səfajs
reassigned,ɹiəsajnd
bolivia,bəlɪviə
aquarius,əkwɛɹiəs
laurel,lɔɹəl
exogenous,ɛksowd͡ʒənəs
draper,dɹejpɹ̩
schoolteacher,skultit͡ʃɹ̩
leandro,liɑndɹow
sights,sajts
perforation,pɹ̩fɹ̩ejʃən
ahn,æn
pastelaria,pæstɪlɑɹiə
stool,stul
renovations,ɹɛnəvejʃənz
cannibal,kænəbəl
protect,pɹətɛkt
pambiche,pæmbajt͡ʃ
subculture,sʌbkʌlt͡ʃɹ̩
mexican,mɛksəkən
convertible,kənvɹ̩təbəl
evolved,ɪvɑlvd
mayflower,mejflawɹ̩
severn,sɛvɹ̩n
cocks,kɑks
bullock,bʊlək
lytham,lajθəm
responsibly,ɹɪspɑnsəbli
mallet,mælɪt
deviations,diviejʃənz
worship,wɹ̩ʃəp
achievement,ət͡ʃivmənt
clyde,klajd
smoke,smowk
computed,kəmpjutəd
orestes,ɔɹɛstiz
pascal,pæskæl
packs,pæks
thoughtfully,θɔtfəli
eleanor,ɛlənɔɹ
compressed,kəmpɹɛst
dishwasher,dɪʃwɑʃɹ̩
targeting,tɑɹɡətɪŋ
aliasing,ejliæsɪŋ
darkest,dɑɹkəst
grateful,ɡɹejtfəl
disguises,dɪsɡajzɪz
vow,vaw
recruit,ɹəkɹut
biologically,bajəlɑd͡ʒɪkli
castro,kæstɹow
polling,powlɪŋ
haynes,hejnz
kanawha,kənɔhə
moose,mus
licensee,lajsənsi
lowell,lowəl
respectively,ɹɪspɛktɪvli
tired,tajɹ̩d
dorsum,dɔɹsəm
merchandising,mɹ̩t͡ʃəndajzɪŋ
laden,lejdən
backbench,bækbɛnt͡ʃ
possesses,pəzɛsəz
competitively,kəmpɛtɪtɪvli
pontificate,pɑntɪfəkejt
chu,t͡ʃu
sequences,sikwənsəz
wrestled,ɹɛsəld
chesley,t͡ʃɛsli
ones,wʌnz
synchronize,sɪŋkɹənajz
mccain,məkejn
masking,mæskɪŋ
morricone,mɔɹikowni
emu,imju
vacuumed,vækʌumd
verses,vɹ̩səz
cohort,kowhɔɹt
administrated,ædmɪnəstɹejtɪd
langley,læŋli
maher,mɑɹ
muffler,mʌflɹ̩
bluebird,blubɹ̩d
geophysical,d͡ʒiowfɪzəkəl
sceptre,sɛptɹ̩
jessie,d͡ʒɛsi
lizards,lɪzɹ̩dz
vila,vilə
redefinition,ɹidɛfənɪʃən
cia,siə
frustums,fɹʌstəmz
feisty,fajsti
marc,mɑɹk
toasting,towstɪŋ
brewed,bɹud
monteiro,mɑntɛɹow
broadest,bɹɔdɪst
thickly,θɪkli
entitled,ɛntajtəld
mystic,mɪstɪk
cruellest,kɹuləst
owns,ownz
stooped,stupt
southeasterly,sawʌθistɹ̩li
hartsfield,hɑɹtsfild
inflammation,ɪnfləmejʃən
benoit,bənojt
explicit,ɪksplɪsət
wrong,ɹɔŋ
cruisers,kɹuzɹ̩z
harsh,hɑɹʃ
functionality,fʌŋkʃənælɪti
memories,mɛmɹ̩iz
shrews,ʃɹuz
explanatory,ɪksplænətɔɹi
cottonwoods,kɑtənwʊdz
blouse,blaws
burners,bɹ̩nɹ̩z
alps,ælps
bellow,bɛlow
troublesome,tɹʌbəlsəm
supervisor,supɹ̩vajzɹ̩
catalan,kætələn
cult,kʌlt
selecting,səlɛktɪŋ
accra,əkɹə
expedient,ɪkspidiənt
esmeralda,ɛsmɹ̩ɑldə
superior,supɪɹiɹ̩
uthman,ʌθmən
labrador,læbɹədɔɹ
afternoon,æftɹ̩nun
arresting,ɹ̩ɛstɪŋ
chaco,t͡ʃəkow
drivers,dɹajvɹ̩z
auch,ɔt͡ʃ
sallie,sæli
ashes,æʃəz
casual,kæʒəwəl
pinion,pɪnjən
skier,skajɹ
subtle,sʌtəl
sledge,slɛd͡ʒ
seamlessly,simləsli
doorman,dɔɹmæn
materials,mətɪɹiəlz
fronted,fɹʌntɪd
disable,dɪsejbəl
negligence,nɛɡləd͡ʒəns
seaport,sipɔɹt
assist,əsɪst
museums,mjuziəmz
legalization,liɡələzejʃən
scooters,skutɹ̩z
sighs,sajz
mountaintop,mawntəntɑp
colonized,kɑlənajzd
crittenden,kɹɪtɛndən
newberry,nubɛɹi
replicas,ɹɛpləkəz
upright,əpɹajt
plain,plejn
mummy,mʌmi
hans,hɑns
cole,kowl
swede,swid
evolutionary,ɛvəluʃənɛɹi
validated,vælədejtəd
quaint,kwejnt
ridgewood,ɹɪd͡ʒwʊd
pushkin,pʊʃkɪn
tuning,tunɪŋ
ringed,ɹɪŋd
myles,majlz
grenades,ɡɹənejdz
barbados,bɑɹbejdows
itinerant,ajtɪnɹ̩ənt
darjeeling,dɑɹd͡ʒilɪŋ
durban,dɹ̩bən
upkeep,ʌpkip
salami,səlɑmi
broker,bɹowkɹ̩
worldly,wɹ̩ldli
automatic,ɔtəmætɪk
